VSM_sim=cosine_up=tfidf_ip=tfidf_load=ItemAttributes	AttributeItemKNN_nn=50_sim=cosine_bin=False_load=ItemAttributes	nDCG	2.450104361265865e-21
AttributeItemKNN_nn=50_sim=cosine_bin=False_load=ItemAttributes	UserKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	nDCG	0.0
UserKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	AttributeItemKNN_nn=50_sim=cosine_bin=False_load=ItemAttributes	nDCG	0.0
AttributeItemKNN_nn=50_sim=cosine_bin=False_load=ItemAttributes	UserKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	Recall	3.697652602617791e-275
UserKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	AttributeItemKNN_nn=50_sim=cosine_bin=False_load=ItemAttributes	Recall	3.697652602617791e-275
AttributeItemKNN_nn=50_sim=cosine_bin=False_load=ItemAttributes	UserKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	Precision	0.0
UserKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	AttributeItemKNN_nn=50_sim=cosine_bin=False_load=ItemAttributes	Precision	0.0
AttributeItemKNN_nn=50_sim=cosine_bin=False_load=ItemAttributes	UserKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	HR	0.0
UserKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	AttributeItemKNN_nn=50_sim=cosine_bin=False_load=ItemAttributes	HR	0.0
AttributeItemKNN_nn=50_sim=cosine_bin=False_load=ItemAttributes	UserKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	F1	0.0
UserKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	AttributeItemKNN_nn=50_sim=cosine_bin=False_load=ItemAttributes	F1	0.0
AttributeItemKNN_nn=50_sim=cosine_bin=False_load=ItemAttributes	UserKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	MAP	0.0
UserKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	AttributeItemKNN_nn=50_sim=cosine_bin=False_load=ItemAttributes	MAP	0.0
AttributeItemKNN_nn=50_sim=cosine_bin=False_load=ItemAttributes	MostPop	nDCG	0.0
MostPop	AttributeItemKNN_nn=50_sim=cosine_bin=False_load=ItemAttributes	nDCG	0.0
AttributeItemKNN_nn=50_sim=cosine_bin=False_load=ItemAttributes	MostPop	Recall	1.6413758716669134e-304
MostPop	AttributeItemKNN_nn=50_sim=cosine_bin=False_load=ItemAttributes	Recall	1.6413758716669134e-304
AttributeItemKNN_nn=50_sim=cosine_bin=False_load=ItemAttributes	MostPop	Precision	0.0
MostPop	AttributeItemKNN_nn=50_sim=cosine_bin=False_load=ItemAttributes	Precision	0.0
AttributeItemKNN_nn=50_sim=cosine_bin=False_load=ItemAttributes	MostPop	HR	0.0
MostPop	AttributeItemKNN_nn=50_sim=cosine_bin=False_load=ItemAttributes	HR	0.0
AttributeItemKNN_nn=50_sim=cosine_bin=False_load=ItemAttributes	MostPop	F1	0.0
MostPop	AttributeItemKNN_nn=50_sim=cosine_bin=False_load=ItemAttributes	F1	0.0
AttributeItemKNN_nn=50_sim=cosine_bin=False_load=ItemAttributes	MostPop	MAP	0.0
MostPop	AttributeItemKNN_nn=50_sim=cosine_bin=False_load=ItemAttributes	MAP	0.0
AttributeItemKNN_nn=50_sim=cosine_bin=False_load=ItemAttributes	Random_seed=42	nDCG	1.742271211202412e-17
Random_seed=42	AttributeItemKNN_nn=50_sim=cosine_bin=False_load=ItemAttributes	nDCG	1.742271211202412e-17
AttributeItemKNN_nn=50_sim=cosine_bin=False_load=ItemAttributes	Random_seed=42	Recall	3.3072819441975306e-09
Random_seed=42	AttributeItemKNN_nn=50_sim=cosine_bin=False_load=ItemAttributes	Recall	3.3072819441975306e-09
AttributeItemKNN_nn=50_sim=cosine_bin=False_load=ItemAttributes	Random_seed=42	Precision	1.0581768658321149e-22
Random_seed=42	AttributeItemKNN_nn=50_sim=cosine_bin=False_load=ItemAttributes	Precision	1.0581768658321149e-22
AttributeItemKNN_nn=50_sim=cosine_bin=False_load=ItemAttributes	Random_seed=42	HR	1.1374160194587223e-17
Random_seed=42	AttributeItemKNN_nn=50_sim=cosine_bin=False_load=ItemAttributes	HR	1.1374160194587223e-17
AttributeItemKNN_nn=50_sim=cosine_bin=False_load=ItemAttributes	Random_seed=42	F1	7.162388716372302e-15
Random_seed=42	AttributeItemKNN_nn=50_sim=cosine_bin=False_load=ItemAttributes	F1	7.162388716372302e-15
AttributeItemKNN_nn=50_sim=cosine_bin=False_load=ItemAttributes	Random_seed=42	MAP	1.2900933812793369e-17
Random_seed=42	AttributeItemKNN_nn=50_sim=cosine_bin=False_load=ItemAttributes	MAP	1.2900933812793369e-17
AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	EASER_neighborhood=50_l2_norm=1000$0	nDCG	0.0
EASER_neighborhood=50_l2_norm=1000$0	AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	nDCG	0.0
AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	EASER_neighborhood=50_l2_norm=1000$0	Recall	6.480365680591079e-249
EASER_neighborhood=50_l2_norm=1000$0	AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	Recall	6.480365680591079e-249
AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	EASER_neighborhood=50_l2_norm=1000$0	Precision	0.0
EASER_neighborhood=50_l2_norm=1000$0	AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	Precision	0.0
AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	EASER_neighborhood=50_l2_norm=1000$0	HR	4.360192197802982e-260
EASER_neighborhood=50_l2_norm=1000$0	AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	HR	4.360192197802982e-260
AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	EASER_neighborhood=50_l2_norm=1000$0	F1	0.0
EASER_neighborhood=50_l2_norm=1000$0	AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	F1	0.0
AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	EASER_neighborhood=50_l2_norm=1000$0	MAP	0.0
EASER_neighborhood=50_l2_norm=1000$0	AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	MAP	0.0
AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	RP3beta_neighborhood=50_alpha=1$0_beta=0$5_normalize_similarity=True	nDCG	2.7529940618168217e-200
RP3beta_neighborhood=50_alpha=1$0_beta=0$5_normalize_similarity=True	AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	nDCG	2.7529940618168217e-200
AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	RP3beta_neighborhood=50_alpha=1$0_beta=0$5_normalize_similarity=True	Recall	1.402982539766659e-79
RP3beta_neighborhood=50_alpha=1$0_beta=0$5_normalize_similarity=True	AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	Recall	1.402982539766659e-79
AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	RP3beta_neighborhood=50_alpha=1$0_beta=0$5_normalize_similarity=True	Precision	4.2524665928290736e-127
RP3beta_neighborhood=50_alpha=1$0_beta=0$5_normalize_similarity=True	AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	Precision	4.2524665928290736e-127
AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	RP3beta_neighborhood=50_alpha=1$0_beta=0$5_normalize_similarity=True	HR	8.796520438469785e-47
RP3beta_neighborhood=50_alpha=1$0_beta=0$5_normalize_similarity=True	AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	HR	8.796520438469785e-47
AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	RP3beta_neighborhood=50_alpha=1$0_beta=0$5_normalize_similarity=True	F1	8.693865657985873e-114
RP3beta_neighborhood=50_alpha=1$0_beta=0$5_normalize_similarity=True	AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	F1	8.693865657985873e-114
AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	RP3beta_neighborhood=50_alpha=1$0_beta=0$5_normalize_similarity=True	MAP	2.1340496915530493e-135
RP3beta_neighborhood=50_alpha=1$0_beta=0$5_normalize_similarity=True	AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	MAP	2.1340496915530493e-135
AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	ItemKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	nDCG	2.272099221325669e-101
ItemKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	nDCG	2.272099221325669e-101
AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	ItemKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	Recall	9.016822845473656e-63
ItemKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	Recall	9.016822845473656e-63
AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	ItemKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	Precision	2.916538860254867e-124
ItemKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	Precision	2.916538860254867e-124
AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	ItemKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	HR	3.976746060421912e-30
ItemKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	HR	3.976746060421912e-30
AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	ItemKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	F1	3.2665229695518e-95
ItemKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	F1	3.2665229695518e-95
AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	ItemKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	MAP	6.613407097303917e-97
ItemKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	MAP	6.613407097303917e-97
AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	UserKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	nDCG	1.4124925683121259e-69
UserKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	nDCG	1.4124925683121259e-69
AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	UserKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	Recall	8.708302797043611e-39
UserKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	Recall	8.708302797043611e-39
AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	UserKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	Precision	6.757727186854197e-43
UserKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	Precision	6.757727186854197e-43
AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	UserKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	HR	6.347627688649387e-07
UserKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	HR	6.347627688649387e-07
AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	UserKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	F1	6.026670442028933e-50
UserKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	F1	6.026670442028933e-50
AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	UserKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	MAP	9.765730870996313e-41
UserKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	MAP	9.765730870996313e-41
AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	MostPop	nDCG	0.1562544957916562
MostPop	AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	nDCG	0.1562544957916562
AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	MostPop	Recall	1.5138988643159908e-09
MostPop	AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	Recall	1.5138988643159908e-09
AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	MostPop	Precision	6.235093296273422e-05
MostPop	AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	Precision	6.235093296273422e-05
AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	MostPop	HR	8.401916906366572e-07
MostPop	AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	HR	8.401916906366572e-07
AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	MostPop	F1	4.863553416627011e-12
MostPop	AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	F1	4.863553416627011e-12
AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	MostPop	MAP	1.852269696254202e-08
MostPop	AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	MAP	1.852269696254202e-08
AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	Random_seed=42	nDCG	0.0
Random_seed=42	AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	nDCG	0.0
AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	Random_seed=42	Recall	1.736179925096035e-301
Random_seed=42	AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	Recall	1.736179925096035e-301
AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	Random_seed=42	Precision	0.0
Random_seed=42	AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	Precision	0.0
AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	Random_seed=42	HR	0.0
Random_seed=42	AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	HR	0.0
AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	Random_seed=42	F1	0.0
Random_seed=42	AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	F1	0.0
AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	Random_seed=42	MAP	0.0
Random_seed=42	AttributeUserKNN_nn=50_sim=cosine_profile=binary_bin=False_load=ItemAttributes	MAP	0.0
EASER_neighborhood=50_l2_norm=1000$0	RP3beta_neighborhood=50_alpha=1$0_beta=0$5_normalize_similarity=True	nDCG	0.0
RP3beta_neighborhood=50_alpha=1$0_beta=0$5_normalize_similarity=True	EASER_neighborhood=50_l2_norm=1000$0	nDCG	0.0
EASER_neighborhood=50_l2_norm=1000$0	RP3beta_neighborhood=50_alpha=1$0_beta=0$5_normalize_similarity=True	Recall	2.33567444154e-313
RP3beta_neighborhood=50_alpha=1$0_beta=0$5_normalize_similarity=True	EASER_neighborhood=50_l2_norm=1000$0	Recall	2.33567444154e-313
EASER_neighborhood=50_l2_norm=1000$0	RP3beta_neighborhood=50_alpha=1$0_beta=0$5_normalize_similarity=True	Precision	0.0
RP3beta_neighborhood=50_alpha=1$0_beta=0$5_normalize_similarity=True	EASER_neighborhood=50_l2_norm=1000$0	Precision	0.0
EASER_neighborhood=50_l2_norm=1000$0	RP3beta_neighborhood=50_alpha=1$0_beta=0$5_normalize_similarity=True	HR	0.0
RP3beta_neighborhood=50_alpha=1$0_beta=0$5_normalize_similarity=True	EASER_neighborhood=50_l2_norm=1000$0	HR	0.0
EASER_neighborhood=50_l2_norm=1000$0	RP3beta_neighborhood=50_alpha=1$0_beta=0$5_normalize_similarity=True	F1	0.0
RP3beta_neighborhood=50_alpha=1$0_beta=0$5_normalize_similarity=True	EASER_neighborhood=50_l2_norm=1000$0	F1	0.0
EASER_neighborhood=50_l2_norm=1000$0	RP3beta_neighborhood=50_alpha=1$0_beta=0$5_normalize_similarity=True	MAP	0.0
RP3beta_neighborhood=50_alpha=1$0_beta=0$5_normalize_similarity=True	EASER_neighborhood=50_l2_norm=1000$0	MAP	0.0
EASER_neighborhood=50_l2_norm=1000$0	ItemKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	nDCG	0.0
ItemKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	EASER_neighborhood=50_l2_norm=1000$0	nDCG	0.0
EASER_neighborhood=50_l2_norm=1000$0	ItemKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	Recall	0.0
ItemKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	EASER_neighborhood=50_l2_norm=1000$0	Recall	0.0
EASER_neighborhood=50_l2_norm=1000$0	ItemKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	Precision	0.0
ItemKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	EASER_neighborhood=50_l2_norm=1000$0	Precision	0.0
EASER_neighborhood=50_l2_norm=1000$0	ItemKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	HR	0.0
ItemKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	EASER_neighborhood=50_l2_norm=1000$0	HR	0.0
EASER_neighborhood=50_l2_norm=1000$0	ItemKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	F1	0.0
ItemKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	EASER_neighborhood=50_l2_norm=1000$0	F1	0.0
EASER_neighborhood=50_l2_norm=1000$0	ItemKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	MAP	0.0
ItemKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	EASER_neighborhood=50_l2_norm=1000$0	MAP	0.0
EASER_neighborhood=50_l2_norm=1000$0	UserKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	nDCG	0.0
UserKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	EASER_neighborhood=50_l2_norm=1000$0	nDCG	0.0
EASER_neighborhood=50_l2_norm=1000$0	UserKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	Recall	3.0455965775313357e-255
UserKNN_nn=50_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	EASER_neighborhood=50_l2_norm=1000$0	Recall	3.0455965775313357e-255
